hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,0.0,0,1,January,4,23,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,45.0,0.0,0.0
Resort Hotel,0.0,2,1,January,4,23,0,1,2,0,0,BB,UKR,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,48.0,0.0,2.0
Resort Hotel,0.0,2,1,January,4,23,0,1,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,0,0,240.0,0.0,0.0,92.0,1.0,0.0
Resort Hotel,0.0,3,1,January,5,24,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,314.0,0.0,0.0,29.0,1.0,0.0
Resort Hotel,0.0,0,1,January,5,25,0,0,2,0,0,HB,PRT,Online TA,TA/TO,1,0,0,E,0,0,240.0,0.0,0.0,0.0,0.0,1.0
Resort Hotel,0.0,10,1,January,4,21,1,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,0,0,115.0,0.0,0.0,26.1,0.0,0.0
Resort Hotel,0.0,10,1,January,4,21,1,3,1,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,0,0,95.0,0.0,0.0,27.5,0.0,1.0
Resort Hotel,0.0,26,1,January,4,21,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,48.0,0.0,0.0
Resort Hotel,0.0,0,1,January,4,22,1,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,D,0,0,214.65992721391024,0.0,0.0,51.0,0.0,1.0
Resort Hotel,0.0,3,1,January,4,23,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,48.0,0.0,1.0
Resort Hotel,0.0,2,1,January,5,25,1,1,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,E,0,0,214.65992721391024,0.0,0.0,51.0,0.0,1.0
Resort Hotel,0.0,5,1,January,4,21,1,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,0,0,8.0,0.0,0.0,45.0,0.0,0.0
Resort Hotel,0.0,3,1,January,4,23,1,1,2,0,0,BB,CHE,Direct,Direct,0,0,0,F,0,0,250.0,0.0,0.0,61.0,1.0,0.0
Resort Hotel,0.0,17,1,January,4,21,1,3,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,171.0,0.0,0.0,50.0,0.0,0.0
Resort Hotel,0.0,65,1,January,4,23,2,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,59.4,0.0,1.0
Resort Hotel,0.0,0,1,January,5,25,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,40.0,0.0,0.0
Resort Hotel,0.0,0,1,January,5,25,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,0,1,January,5,25,1,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,45.0,1.0,0.0
Resort Hotel,0.0,0,1,January,5,24,2,0,2,0,0,BB,GRC,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,48.0,0.0,0.0
Resort Hotel,0.0,11,1,January,5,26,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,3.0,0.0,0.0,2.0
Resort Hotel,0.0,6,1,January,5,24,2,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,48.0,0.0,0.0
Resort Hotel,0.0,1,1,January,4,21,2,3,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,63.6,0.0,0.0
Resort Hotel,0.0,2,1,January,5,25,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,48.0,0.0,1.0
Resort Hotel,0.0,0,1,January,5,25,1,0,3,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,75.0,0.0,1.0
Resort Hotel,0.0,1,1,January,5,26,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,6,1,January,5,26,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,4,1,January,5,26,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,38.0,0.0,0.0
Resort Hotel,0.0,0,1,January,5,26,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,40.0,0.0,0.0
Resort Hotel,0.0,0,1,January,5,25,1,1,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,40.0,0.0,0.0
Resort Hotel,0.0,0,1,January,5,26,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,0,1,January,5,25,1,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,40.0,0.0,0.0
Resort Hotel,0.0,0,1,January,5,26,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,314.0,0.0,0.0,34.4,0.0,0.0
Resort Hotel,0.0,1,1,January,5,26,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,0,0,177.0,0.0,0.0,29.0,0.0,0.0
Resort Hotel,0.0,0,1,January,5,26,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,27.0,0.0,0.0
Resort Hotel,0.0,5,1,January,5,26,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,25.0,1.0,0.0
Resort Hotel,0.0,2,1,January,4,20,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,0,0,314.0,0.0,0.0,36.14,0.0,1.0
Resort Hotel,0.0,0,1,January,5,26,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,F,0,0,214.65992721391024,0.0,0.0,0.0,1.0,0.0
Resort Hotel,0.0,1,1,January,5,26,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,E,0,0,214.65992721391024,0.0,0.0,58.0,1.0,1.0
Resort Hotel,0.0,1,1,January,5,26,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,40.0,0.0,1.0
Resort Hotel,0.0,0,1,January,5,26,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,40.0,1.0,0.0
Resort Hotel,0.0,1,1,January,5,26,0,1,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,0,0,240.0,0.0,0.0,92.0,1.0,0.0
Resort Hotel,0.0,0,1,January,5,26,0,1,3,0,0,BB,MAR,Direct,Direct,0,0,0,C,0,0,214.65992721391024,0.0,0.0,50.0,1.0,0.0
Resort Hotel,0.0,0,1,January,5,26,0,1,3,0,0,BB,MAR,Direct,Direct,0,0,0,C,0,0,214.65992721391024,0.0,0.0,50.0,0.0,0.0
Resort Hotel,0.0,4,1,January,4,22,2,3,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,39.0,0.0,1.0
Resort Hotel,0.0,2,1,January,5,27,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,40.0,1.0,1.0
Resort Hotel,0.0,3,1,January,5,25,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,33.0,1.0,0.0
Resort Hotel,0.0,31,1,January,5,26,0,2,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,0,0,314.0,0.0,0.0,61.0,1.0,0.0
Resort Hotel,0.0,0,1,January,5,27,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,40.0,0.0,0.0
Resort Hotel,0.0,0,1,January,5,27,0,1,1,0,0,BB,,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,45.0,1.0,0.0
Resort Hotel,0.0,17,1,January,4,21,2,5,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,52.8,0.0,1.0
Resort Hotel,0.0,7,1,January,5,27,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,30.0,0.0,0.0
Resort Hotel,0.0,0,1,January,5,27,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,0,0,214.65992721391024,0.0,0.0,45.0,0.0,0.0
Resort Hotel,0.0,1,1,January,5,27,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,56.0,1.0,1.0
Resort Hotel,0.0,3,1,January,5,28,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,146.0,0.0,0.0,31.0,1.0,0.0
Resort Hotel,0.0,3,1,January,5,28,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,3,1,January,5,28,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,0,1,January,5,28,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,5,1,January,5,26,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,38.0,0.0,0.0
Resort Hotel,0.0,1,1,January,5,27,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,40.0,0.0,1.0
Resort Hotel,0.0,16,1,January,5,27,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,54.0,1.0,1.0
Resort Hotel,0.0,16,1,January,5,27,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,48.0,0.0,1.0
Resort Hotel,0.0,0,1,January,5,28,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,58.0,0.0,2.0
Resort Hotel,0.0,0,1,January,5,27,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,F,0,0,241.0,0.0,0.0,41.89,0.0,1.0
Resort Hotel,0.0,0,1,January,5,27,0,2,1,1,0,BB,BRA,Online TA,TA/TO,0,0,0,F,0,0,241.0,0.0,0.0,41.89,0.0,1.0
Resort Hotel,0.0,159,1,January,5,25,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,0,0,241.0,0.0,0.0,38.86,0.0,1.0
Resort Hotel,0.0,2,1,January,5,28,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,48.0,0.0,1.0
Resort Hotel,0.0,19,1,January,5,25,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,48.0,0.0,0.0
Resort Hotel,0.0,3,1,January,5,28,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,76.0,1.0,0.0
Resort Hotel,0.0,0,1,January,5,27,0,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,48.0,0.0,1.0
Resort Hotel,0.0,1,1,January,5,28,0,1,1,0,0,BB,NLD,Direct,Direct,0,0,0,A,0,0,250.0,0.0,0.0,45.0,1.0,0.0
Resort Hotel,0.0,18,1,January,5,29,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,3.0,0.0,0.0,0.0
Resort Hotel,0.0,18,1,January,5,29,0,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,3.0,0.0,0.0,0.0
Resort Hotel,0.0,10,1,January,5,26,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,0,115.0,0.0,0.0,26.1,0.0,0.0
Resort Hotel,0.0,1,1,January,4,19,2,8,1,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,0,0,6.0,0.0,0.0,25.0,0.0,0.0
Resort Hotel,0.0,4,1,January,5,29,2,2,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,0,0,8.0,0.0,0.0,25.0,0.0,0.0
Resort Hotel,0.0,106,1,January,4,23,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,41.4,0.0,1.0
Resort Hotel,0.0,0,1,January,5,29,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,58.0,0.0,0.0
Resort Hotel,0.0,0,1,January,5,29,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,0,0,214.65992721391024,0.0,0.0,45.0,0.0,0.0
Resort Hotel,0.0,0,1,January,5,28,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,52.8,0.0,0.0
Resort Hotel,0.0,9,1,January,5,29,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,48.0,0.0,1.0
Resort Hotel,0.0,22,1,January,5,29,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,39.0,1.0,0.0
Resort Hotel,0.0,0,1,January,5,28,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,46.0,1.0,2.0
Resort Hotel,0.0,33,1,January,5,28,0,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,44.8,0.0,1.0
Resort Hotel,0.0,6,1,January,5,29,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,0,0,214.65992721391024,0.0,0.0,51.0,0.0,0.0
Resort Hotel,0.0,3,1,January,5,29,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,45.0,0.0,0.0
Resort Hotel,0.0,1,1,January,5,29,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,45.0,1.0,1.0
Resort Hotel,0.0,17,1,January,4,23,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,0,241.0,0.0,0.0,32.77,0.0,1.0
Resort Hotel,0.0,14,1,January,4,23,2,5,2,0,0,BB,AUS,Direct,Direct,0,0,0,H,0,0,250.0,0.0,0.0,81.0,0.0,0.0
Resort Hotel,0.0,3,1,January,5,24,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,0,0,2.0,0.0,1.0,58.0,0.0,0.0
Resort Hotel,0.0,15,1,January,5,28,0,3,2,1,0,BB,GBR,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,43.0,0.0,1.0
Resort Hotel,0.0,0,1,January,5,28,0,3,3,1,0,BB,POL,Online TA,TA/TO,0,0,0,H,0,0,240.0,0.0,0.0,92.0,1.0,0.0
Resort Hotel,0.0,5,1,January,5,28,0,3,2,0,0,BB,POL,Direct,Direct,0,0,0,F,0,0,250.0,0.0,0.0,61.0,0.0,0.0
Resort Hotel,0.0,41,1,January,5,28,0,3,1,0,0,BB,FRA,Direct,Direct,0,0,0,F,0,0,250.0,0.0,0.0,66.0,0.0,0.0
Resort Hotel,0.0,42,1,January,5,28,0,3,3,0,0,BB,POL,Direct,Direct,0,0,0,A,0,0,250.0,0.0,0.0,79.0,0.0,1.0
Resort Hotel,0.0,42,1,January,5,28,0,3,1,0,0,BB,POL,Direct,Direct,0,0,0,A,0,0,250.0,0.0,0.0,44.0,1.0,0.0
Resort Hotel,0.0,12,1,January,5,30,0,1,1,0,0,BB,LTU,Offline TA/TO,TA/TO,0,0,0,A,0,0,95.0,0.0,0.0,25.0,0.0,0.0
Resort Hotel,0.0,3,1,January,5,30,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,0,0,214.65992721391024,0.0,0.0,50.0,0.0,1.0
Resort Hotel,0.0,26,1,January,5,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,48.0,0.0,1.0
Resort Hotel,0.0,5,1,January,5,30,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,15.0,0.0,0.0,29.0,0.0,1.0
Resort Hotel,0.0,1,1,January,5,30,0,1,2,0,1,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,45.0,0.0,1.0
Resort Hotel,0.0,1,1,January,5,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,54.0,1.0,1.0
Resort Hotel,0.0,1,1,January,5,30,0,1,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,66.0,0.0,0.0
Resort Hotel,0.0,0,1,January,5,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,48.0,0.0,0.0
Resort Hotel,0.0,4,1,January,5,29,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,62.0,1.0,0.0
Resort Hotel,0.0,59,1,January,5,29,0,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,86.0,0.0,1.0
Resort Hotel,0.0,0,1,January,5,30,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,45.0,0.0,0.0
Resort Hotel,0.0,14,1,January,5,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,48.0,0.0,1.0
Resort Hotel,0.0,1,1,January,5,29,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,0,0,214.65992721391024,0.0,0.0,76.0,0.0,1.0
Resort Hotel,0.0,2,1,January,5,29,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,0,0,6.0,0.0,0.0,45.0,0.0,0.0
Resort Hotel,0.0,17,1,January,5,29,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,196.0,0.0,0.0,30.0,0.0,0.0
Resort Hotel,0.0,23,1,January,5,29,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,43.0,0.0,1.0
Resort Hotel,0.0,0,1,January,5,30,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,0,0,250.0,0.0,0.0,58.0,0.0,0.0
Resort Hotel,0.0,10,1,January,5,29,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,184.0,0.0,0.0,74.0,1.0,0.0
Resort Hotel,0.0,0,1,January,5,30,0,1,2,0,0,BB,BRA,Direct,Direct,0,0,0,E,0,0,214.65992721391024,0.0,0.0,58.0,1.0,0.0
Resort Hotel,0.0,0,1,January,5,29,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,45.0,0.0,0.0
Resort Hotel,0.0,1,1,January,5,29,0,2,2,0,0,BB,IND,Direct,Direct,0,0,0,E,0,0,214.65992721391024,0.0,0.0,58.0,0.0,0.0
Resort Hotel,0.0,1,1,February,6,1,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,48.0,0.0,0.0
Resort Hotel,0.0,66,1,January,6,31,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,59.4,0.0,1.0
Resort Hotel,0.0,20,1,January,5,29,1,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,50.8,1.0,1.0
Resort Hotel,0.0,66,1,January,5,29,1,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,0,314.0,0.0,0.0,29.0,0.0,0.0
Resort Hotel,0.0,0,1,January,6,31,1,0,3,0,0,BB,CHN,Offline TA/TO,TA/TO,0,0,0,A,0,0,5.0,0.0,0.0,40.5,0.0,0.0
Resort Hotel,0.0,0,1,February,6,1,1,0,3,0,0,BB,CHN,Direct,Direct,1,0,0,A,0,0,214.65992721391024,0.0,0.0,60.0,0.0,0.0
Resort Hotel,0.0,6,1,January,6,31,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,56.0,1.0,1.0
Resort Hotel,0.0,22,1,January,5,30,1,1,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,0,115.0,0.0,0.0,33.3,0.0,0.0
Resort Hotel,0.0,1,1,January,6,31,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,58.0,0.0,1.0
Resort Hotel,0.0,13,1,January,5,28,1,3,2,0,0,BB,NLD,Direct,Direct,0,0,0,G,0,0,250.0,0.0,0.0,71.0,0.0,0.0
Resort Hotel,0.0,4,1,February,6,2,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,45.0,0.0,0.0
Resort Hotel,0.0,65,1,January,5,28,2,3,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,78.0,0.0,1.0
Resort Hotel,0.0,117,1,January,5,28,2,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,0,0,156.0,0.0,0.0,31.63,0.0,0.0
Resort Hotel,0.0,10,1,January,5,28,2,3,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,0,115.0,0.0,0.0,22.5,0.0,0.0
Resort Hotel,0.0,0,1,February,6,1,1,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,16,1,January,5,30,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,0,0,241.0,0.0,0.0,49.74,0.0,1.0
Resort Hotel,0.0,13,1,January,6,31,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,48.0,0.0,1.0
Resort Hotel,0.0,0,1,February,6,1,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,45.0,0.0,0.0
Resort Hotel,0.0,5,1,February,6,2,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,27.0,1.0,0.0
Resort Hotel,0.0,0,1,February,6,2,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,127.0,0.0,0.0,30.5,0.0,0.0
Resort Hotel,0.0,0,1,February,6,1,1,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,3,1,February,6,1,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,30.0,0.0,0.0
Resort Hotel,0.0,0,1,February,6,2,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,57,1,January,5,30,2,2,2,1,0,BB,POL,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,63.0,0.0,1.0
Resort Hotel,0.0,0,1,February,6,1,1,1,1,0,0,HB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,46.0,0.0,0.0
Resort Hotel,0.0,0,1,February,6,2,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,0,1,February,6,2,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,0,0,214.65992721391024,0.0,0.0,58.0,0.0,0.0
Resort Hotel,0.0,15,1,February,6,2,0,1,2,2,0,BB,NLD,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,82.0,1.0,0.0
Resort Hotel,0.0,81,1,January,5,30,2,2,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,0,0,6.0,0.0,0.0,49.4,0.0,0.0
Resort Hotel,0.0,4,1,February,6,2,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,0,1,February,6,3,0,1,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,0,1,February,6,4,0,1,1,0,0,BB,ESP,Direct,Direct,1,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,0,1,February,6,3,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,0,1,February,6,4,0,1,1,0,0,BB,PRT,Direct,Direct,1,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,30,1,January,5,29,2,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,53.6,0.0,1.0
Resort Hotel,0.0,0,1,February,6,3,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,1,1,February,6,2,0,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,D,0,0,214.65992721391024,0.0,0.0,55.0,1.0,1.0
Resort Hotel,0.0,17,1,February,6,2,0,2,1,0,0,HB,PRT,Direct,Direct,0,0,0,D,0,0,214.65992721391024,0.0,0.0,67.0,0.0,0.0
Resort Hotel,0.0,24,1,January,5,28,2,5,1,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,0,171.0,0.0,0.0,25.0,0.0,0.0
Resort Hotel,0.0,7,1,February,6,3,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,48.0,0.0,1.0
Resort Hotel,0.0,0,1,February,6,3,0,1,1,0,0,BB,GBR,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,39.0,0.0,0.0
Resort Hotel,0.0,21,1,February,6,4,0,3,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,0,0,242.0,0.0,0.0,54.0,1.0,2.0
